Ident      : Friedri     
Location   : CN test
Serial No  : 00
Sam Rate: 1 s
  Slowest  : 1 s
  Fa   : 2 re Re : 6 ate me;CN-SWU;CN-SWL;CN-LWU;CN-LWL;CN-TempK;CN-TempC;CNSWU#B7;CNSWL#B;CNU#B;CN#B;CN00;CN#B;CN;CN#B7
Kind;AI;AI;AI;AI;AI;CA;CA;CA;CA;CA;CA;CA;CA;CA
Unit; mm; mm; mm; mm; °K;°C;W;W;W;w;%;m2;m2;
01.10.2017 05:45:00;-0.28;-0.20;-1.42;-0.36;283.88;10.73;-22.75;-17.76;267.41;324.33;78.09;-4.98;-56.92;-61.91;
01.10.2017 05:46:00;-0.28;-0.20;-1.42;-0.36;283.88;10.73;-22.75;-17.64;267.43;324.75;77.57;-5.10;-57.32;-62.43;
01.10.2017 05:47:00;-0.28;-0.20;-1.42;-0.36;283.88;10.73;-22.57;-17.22;267.31;324.55;76.29;-5.35;-57.24;-62.59;
01.10.2017 05:48:00;-0.28;-0.20;-1.42;-0.36;283.88;10.73;-22.41;-17.24;267.29;324.81;76.92;-5.17;-57.51;-62.68;
01.10.2017 05:49:00;-0.28;-0.20;-1.42;-0.36;283.89;10.74;-22.33;-17.28;267.44;324.65;77.39;-5.05;-57.20;-62.25;
01.10.2017 05:50:00;-0.27;-0.19;-1.42;-0.35;283.88;10.73;-22.00;-16.98;267.39;325.00;77.19;-5.02;-57.61;-62.63;
01.10.2017 05:51:00;-0.27;-0.20;-1.42;-0.36;283.89;10.74;-21.99;-17.23;267.22;324.44;78.35;-4.76;-57.22;-61.98;
01.10.2017 05:52:00;-0.27;-0.20;-1.42;-0.36;283.89;10.74;-21.60;-17.09;267.40;323.89;79.13;-4.51;-56.50;-61.01;
01.10.2017 05:53:00;-0.26;-0.20;-1.42;-0.35;283.88;10.73;-21.44;-17.36;267.39;325.86;80.96;-4.08;-58.47;-62.56;
01.10.2017 05:54:00;-0.27;-0.20;-1.42;-0.34;283.88;10.73;-21.67;-17.44;267.43;326.77;80.51;-4.22;-59.34;-63.57;
01.10.2017 05:55:00;-0.26;-0.20;-1.41;-0.35;283.88;10.73;-21.35;-17.28;267.52;326.05;80.96;-4.07;-58.54;-62.60;
01.10.2017 05:56:00;-0.26;-0.20;-1.41;-0.35;283.88;10.73;-20.89;-17.11;267.57;325.09;81.90;-3.78;-57.52;-61.30;
01.10.2017 05:57:00;-0.26;-0.19;-1.41;-0.36;283.89;10.74;-20.67;-16.79;267.61;324.79;81.26;-3.87;-57.18;-61.05;
01.10.2017 05:58:00;-0.25;-0.19;-1.42;-0.36;283.89;10.74;-20.35;-16.83;267.40;324.60;82.70;-3.52;-57.20;-60.72;
01.10.2017 05:59:00;-0.25;-0.20;-1.42;-0.37;283.88;10.73;-20.07;-17.15;267.21;323.73;85.47;-2.92;-56.51;-59.43;
01.10.2017 06:00:00;-0.24;-0.20;-1.42;-0.37;283.90;10.75;-19.65;-17.23;267.33;323.57;87.69;-2.42;-56.23;-58.65;
01.10.2017 06:01:00;-0.24;-0.20;-1.42;-0.37;283.90;10.75;-19.19;-17.15;267.37;323.62;89.37;-2.04;-56.25;-58.29;
01.10.2017 06:02:00;-0.23;-0.20;-1.42;-0.36;283.90;10.75;-18.89;-17.09;267.34;324.35;90.46;-1.80;-57.00;-58.81;
01.10.2017 06:03:00;-0.23;-0.20;-1.42;-0.35;283.90;10.75;-18.82;-17.34;267.36;325.14;92.10;-1.49;-57.78;-59.26;
01.10.2017 06:04:00;-0.23;-0.20;-1.42;-0.36;283.90;10.75;-18.32;-17.07;267.44;325.01;93.19;-1.25;-57.57;-58.82;
01.10.2017 06:05:00;-0.22;-0.19;-1.42;-0.34;283.89;10.74;-17.93;-16.90;267.49;326.72;94.30;-1.02;-59.23;-60.25;
01.10.2017 06:06:00;-0.22;-0.19;-1.41;-0.34;283.87;10.72;-17.56;-16.91;267.51;326.80;96.33;-0.65;-59.28;-59.93;
01.10.2017 06:07:00;-0.21;-0.19;-1.41;-0.34;283.87;10.72;-16.91;-16.95;267.45;326.28;100.23;0.04;-58.83;-58.79;
01.10.2017 06:08:00;-0.20;-0.19;-1.41;-0.35;283.85;10.70;-16.17;-16.86;267.49;325.96;104.23;0.68;-58.47;-57.79;
01.10.2017 06:09:00;-0.19;-0.19;-1.41;-0.35;283.85;10.70;-15.75;-16.73;267.57;325.78;106.20;0.97;-58.21;-57.23;
01.10.2017 06:10:00;-0.19;-0.19;-1.41;-0.35;283.85;10.70;-15.07;-16.42;267.57;325.10;108.98;1.35;-57.53;-56.18;
01.10.2017 06:11:00;-0.18;-0.19;-1.41;-0.35;283.85;10.70;-14.47;-16.19;267.39;325.09;111.96;1.72;-57.70;-55.97;
01.10.2017 06:12:00;-0.17;-0.19;-1.41;-0.35;283.84;10.69;-13.79;-16.43;267.41;325.13;119.15;2.64;-57.72;-55.08;
01.10.2017 06:13:00;-0.16;-0.19;-1.41;-0.35;283.85;10.70;-13.22;-16.58;267.58;325.29;125.43;3.36;-57.71;-54.35;
01.10.2017 06:14:00;-0.16;-0.18;-1.41;-0.35;283.85;10.70;-12.62;-16.11;267.53;325.68;127.65;3.49;-58.15;-54.67;
01.10.2017 06:15:00;-0.15;-0.18;-1.41;-0.34;283.83;10.68;-12.03;-16.08;267.43;326.67;133.67;4.05;-59.24;-55.19;
01.10.2017 06:16:00;-0.14;-0.18;-1.41;-0.34;283.84;10.69;-11.60;-15.71;267.50;326.73;135.51;4.11;-59.23;-55.11;
01.10.2017 06:17:00;-0.14;-0.18;-1.41;-0.34;283.83;10.68;-11.00;-15.71;267.28;326.26;142.78;4.70;-58.98;-54.28;
01.10.2017 06:18:00;-0.13;-0.17;-1.41;-0.35;283.84;10.69;-10.42;-14.89;267.38;325.83;142.91;4.47;-58.45;-53.98;
01.10.2017 06:19:00;-0.12;-0.17;-1.41;-0.34;283.85;10.70;-9.75;-14.67;267.38;326.28;150.59;4.93;-58.90;-53.97;
01.10.2017 06:20:00;-0.11;-0.17;-1.42;-0.34;283.85;10.70;-9.31;-14.66;267.37;326.72;157.46;5.35;-59.35;-54.00;
01.10.2017 06:21:00;-0.11;-0.17;-1.42;-0.34;283.85;10.70;-8.61;-14.46;267.24;326.73;167.93;5.85;-59.49;-53.65;
01.10.2017 06:22:00;-0.10;-0.16;-1.42;-0.34;283.87;10.72;-7.90;-14.02;267.45;326.43;177.61;6.12;-58.98;-52.86;
01.10.2017 06:23:00;-0.09;-0.16;-1.42;-0.34;283.88;10.73;-7.25;-14.31;267.44;326.50;197.75;7.06;-59.06;-52.00;
01.10.2017 06:24:00;-0.08;-0.17;-1.42;-0.34;283.88;10.73;-6.33;-14.46;267.42;326.50;228.96;8.14;-59.09;-50.95;
01.10.2017 06:25:00;-0.07;-0.17;-1.41;-0.34;283.89;10.74;-5.62;-14.49;267.59;326.58;258.30;8.87;-58.99;-50.12;
01.10.2017 06:26:00;-0.07;-0.17;-1.41;-0.33;283.89;10.74;-5.30;-14.47;267.60;328.16;273.38;9.17;-60.56;-51.39;
01.10.2017 06:27:00;-0.06;-0.16;-1.42;-0.32;283.88;10.73;-4.92;-14.30;267.42;329.18;291.92;9.38;-61.76;-52.38;
01.10.2017 06:28:00;-0.05;-0.16;-1.41;-0.32;283.88;10.73;-4.08;-14.00;267.58;328.77;345.34;9.92;-61.19;-51.27;
01.10.2017 06:29:00;-0.04;-0.16;-1.42;-0.31;283.86;10.71;-3.24;-13.74;267.39;330.28;426.95;10.50;-62.89;-52.39;
01.10.2017 06:30:00;-0.03;-0.16;-1.41;-0.30;283.81;10.66;-2.65;-14.08;267.48;330.79;533.43;11.43;-63.31;-51.88;
01.10.2017 06:31:00;-0.02;-0.16;-1.41;-0.30;283.81;10.66;-1.89;-13.74;267.61;331.34;732.46;11.85;-63.73;-51.88;
01.10.2017 06:32:00;-0.01;-0.15;-1.41;-0.31;283.80;10.65;-0.86;-13.13;267.64;330.24;1927.56;12.27;-62.60;-50.33;
01.10.2017 06:33:00;0.00;-0.15;-1.41;-0.31;283.80;10.65;0.01;-12.97;267.66;329.62;-404.06;12.98;-61.97;-48.99;
01.10.2017 06:34:00;0.01;-0.15;-1.41;-0.31;283.80;10.65;0.73;-12.79;267.59;329.65;-1887.55;13.52;-62.06;-48.54;
01.10.2017 06:35:00;0.02;-0.14;-1.41;-0.31;283.79;10.64;1.31;-12.52;267.49;329.64;-1039.70;13.83;-62.16;-48.32;
01.10.2017 06:36:00;0.02;-0.15;-1.41;-0.31;283.80;10.65;1.77;-12.81;267.66;329.85;-732.60;14.58;-62.19;-47.61;
01.10.2017 06:37:00;0.03;-0.14;-1.41;-0.31;283.82;10.67;2.40;-12.25;267.56;329.80;-519.90;14.65;-62.24;-47.59;
01.10.2017 06:38:00;0.04;-0.14;-1.41;-0.32;283.81;10.66;3.30;-12.04;267.63;329.48;-368.78;15.34;-61.85;-46.51;
01.10.2017 06:39:00;0.05;-0.14;-1.41;-0.32;283.84;10.69;4.17;-11.94;267.68;328.94;-287.08;16.11;-61.26;-45.14;
01.10.2017 06:40:00;0.06;-0.14;-1.41;-0.32;283.86;10.71;4.91;-11.97;267.62;328.70;-244.88;16.88;-61.08;-44.20;
01.10.2017 06:41:00;0.07;-0.14;-1.41;-0.32;283.88;10.73;5.27;-12.16;267.62;328.91;-230.91;17.43;-61.29;-43.86;
01.10.2017 06:42:00;0.07;-0.14;-1.41;-0.31;283.87;10.72;5.92;-12.21;267.50;330.70;-206.66;18.14;-63.19;-45.06;
01.10.2017 06:43:00;0.07;-0.14;-1.39;-0.29;283.84;10.69;6.04;-12.60;269.32;332.13;-208.88;18.64;-62.81;-44.17;
01.10.2017 06:44:00;0.08;-0.14;-1.38;-0.30;283.84;10.69;6.57;-12.20;269.53;331.49;-186.08;18.78;-61.96;-43.18;
01.10.2017 06:45:00;0.09;-0.14;-1.38;-0.30;283.84;10.69;7.30;-12.02;269.64;331.27;-164.90;19.32;-61.63;-42.30;
01.10.2017 06:46:00;0.10;-0.13;-1.38;-0.31;283.86;10.71;8.13;-11.18;269.73;330.71;-137.73;19.31;-60.98;-41.66;
01.10.2017 06:47:00;0.11;-0.13;-1.38;-0.31;283.88;10.73;9.06;-11.00;269.69;330.11;-121.49;20.06;-60.42;-40.36;
01.10.2017 06:48:00;0.12;-0.12;-1.39;-0.31;283.90;10.75;9.76;-10.85;269.71;330.13;-111.26;20.62;-60.42;-39.80;
01.10.2017 06:49:00;0.13;-0.12;-1.39;-0.32;283.93;10.78;10.58;-10.57;269.27;329.93;-99.98;21.15;-60.66;-39.51;
01.10.2017 06:50:00;0.13;-0.13;-1.42;-0.30;283.92;10.77;10.89;-11.14;267.64;332.23;-102.28;22.03;-64.59;-42.56;
01.10.2017 06:51:00;0.14;-0.13;-1.42;-0.30;283.94;10.79;11.11;-11.57;267.65;332.11;-104.25;22.68;-64.46;-41.78;
01.10.2017 06:52:00;0.15;-0.12;-1.42;-0.31;283.96;10.81;12.23;-10.74;267.75;331.29;-87.96;22.97;-63.54;-40.57;
01.10.2017 06:53:00;0.16;-0.12;-1.42;-0.31;284.00;10.85;12.91;-10.20;267.73;331.03;-79.05;23.11;-63.29;-40.18;
01.10.2017 06:54:00;0.17;-0.11;-1.42;-0.31;284.03;10.88;13.49;-9.48;268.19;330.98;-70.27;22.97;-62.79;-39.81;
01.10.2017 06:55:00;0.18;-0.11;-1.42;-0.31;284.06;10.91;14.31;-9.50;268.43;331.17;-66.40;23.81;-62.74;-38.94;
01.10.2017 06:56:00;0.19;-0.11;-1.42;-0.31;284.09;10.94;15.18;-9.72;268.48;332.03;-64.09;24.90;-63.55;-38.65;
01.10.2017 06:57:00;0.19;-0.12;-1.42;-0.29;284.08;10.93;15.21;-10.12;268.43;333.58;-66.50;25.33;-65.15;-39.82;
01.10.2017 06:58:00;0.19;-0.11;-1.42;-0.30;284.10;10.95;15.73;-9.70;268.67;333.30;-61.72;25.43;-64.63;-39.20;
01.10.2017 06:59:00;0.20;-0.11;-1.42;-0.30;284.11;10.96;16.36;-9.66;268.49;333.43;-59.07;26.03;-64.94;-38.91;
01.10.2017 07:00:00;0.21;-0.11;-1.42;-0.29;284.09;10.94;16.88;-9.72;268.40;334.05;-57.58;26.60;-65.65;-39.05;
01.10.2017 07:01:00;0.21;-0.11;-1.42;-0.29;284.10;10.95;17.26;-9.98;268.37;333.69;-57.87;27.24;-65.32;-38.08;
01.10.2017 07:02:00;0.23;-0.11;-1.42;-0.30;284.11;10.96;18.58;-9.45;268.38;333.29;-50.94;28.03;-64.92;-36.89;
01.10.2017 07:03:00;0.24;-0.11;-1.41;-0.29;284.07;10.92;19.53;-9.88;268.70;333.58;-50.61;29.42;-64.88;-35.47;
01.10.2017 07:04:00;0.24;-0.11;-1.41;-0.29;284.08;10.93;19.49;-10.04;268.57;334.44;-51.50;29.53;-65.88;-36.35;
01.10.2017 07:05:00;0.25;-0.10;-1.41;-0.29;284.08;10.93;20.21;-8.94;268.73;334.45;-44.23;29.15;-65.71;-36.57;
01.10.2017 07:06:00;0.25;-0.10;-1.41;-0.29;284.09;10.94;20.60;-8.74;268.68;334.49;-42.41;29.34;-65.82;-36.48;
01.10.2017 07:07:00;0.26;-0.10;-1.41;-0.29;284.10;10.95;21.20;-8.46;268.71;334.51;-39.91;29.66;-65.79;-36.14;
01.10.2017 07:08:00;0.27;-0.09;-1.42;-0.29;284.12;10.97;21.93;-8.00;268.68;334.24;-36.52;29.94;-65.56;-35.63;
01.10.2017 07:09:00;0.28;-0.08;-1.42;-0.29;284.14;10.99;22.68;-7.37;268.71;334.79;-32.50;30.05;-66.07;-36.02;
01.10.2017 07:10:00;0.28;-0.09;-1.42;-0.28;284.15;11.00;22.65;-7.78;268.80;335.13;-34.34;30.43;-66.33;-35.91;
01.10.2017 07:11:00;0.29;-0.09;-1.42;-0.29;284.17;11.02;23.48;-7.78;268.73;334.88;-33.18;31.26;-66.16;-34.89;
01.10.2017 07:12:00;0.30;-0.09;-1.42;-0.29;284.20;11.05;24.31;-7.68;268.94;334.98;-31.61;32.00;-66.04;-34.05;
01.10.2017 07:13:00;0.30;-0.09;-1.42;-0.28;284.21;11.06;24.06;-7.51;268.82;335.26;-31.23;31.57;-66.44;-34.87;
01.10.2017 07:14:00;0.31;-0.08;-1.42;-0.29;284.23;11.08;24.72;-7.30;269.02;334.98;-29.53;32.01;-65.96;-33.95;
01.10.2017 07:15:00;0.31;-0.08;-1.42;-0.28;284.25;11.10;25.42;-7.07;268.86;335.51;-27.80;32.49;-66.65;-34.16;
01.10.2017 07:16:00;0.31;-0.09;-1.42;-0.28;284.25;11.10;25.49;-7.44;268.99;335.64;-29.21;32.93;-66.65;-33.71;
01.10.2017 07:17:00;0.33;-0.08;-1.42;-0.28;284.27;11.12;26.63;-6.92;269.14;335.64;-26.01;33.56;-66.51;-32.95;
01.10.2017 07:18:00;0.34;-0.08;-1.42;-0.28;284.27;11.12;27.54;-6.92;269.06;336.17;-25.11;34.46;-67.12;-32.66;
01.10.2017 07:19:00;0.35;-0.08;-1.42;-0.28;284.26;11.11;28.51;-7.39;269.21;336.31;-25.92;35.90;-67.10;-31.19;
01.10.2017 07:20:00;0.36;-0.08;-1.42;-0.28;284.27;11.12;28.79;-7.27;269.06;336.29;-25.25;36.06;-67.23;-31.17;
01.10.2017 07:21:00;0.36;-0.08;-1.42;-0.28;284.30;11.15;29.00;-6.78;269.18;336.57;-23.39;35.78;-67.38;-31.60;
01.10.2017 07:22:00;0.36;-0.08;-1.42;-0.28;284.32;11.17;29.17;-6.66;269.23;336.81;-22.82;35.83;-67.58;-31.75;
01.10.2017 07:23:00;0.37;-0.08;-1.43;-0.28;284.34;11.19;29.95;-6.56;269.17;336.67;-21.93;36.51;-67.51;-31.00;
01.10.2017 07:24:00;0.39;-0.08;-1.42;-0.28;284.35;11.20;31.57;-6.66;269.28;335.98;-21.10;38.23;-66.70;-28.47;
01.10.2017 07:25:00;0.49;-0.08;-1.42;-0.29;284.38;11.23;39.56;-6.90;269.46;335.96;-17.61;46.46;-66.50;-20.04;
01.10.2017 07:26:00;0.56;-0.08;-1.42;-0.29;284.41;11.26;45.30;-6.84;269.66;336.08;-15.10;52.14;-66.42;-14.27;
01.10.2017 07:27:00;0.55;-0.07;-1.43;-0.29;284.46;11.31;44.72;-5.98;269.67;336.19;-13.43;50.70;-66.52;-15.82;
01.10.2017 07:28:00;0.98;-0.06;-1.43;-0.29;284.51;11.36;79.38;-5.58;269.82;335.97;-7.37;84.96;-66.15;18.81;
01.10.2017 07:29:00;1.48;-0.06;-1.43;-0.30;284.57;11.42;119.66;-5.46;270.16;335.48;-4.58;125.13;-65.32;59.81;
01.10.2017 07:30:00;1.67;-0.06;-1.43;-0.30;284.65;11.50;134.93;-4.92;270.20;336.13;-3.65;139.85;-65.93;73.92;
01.10.2017 07:31:00;1.71;-0.05;-1.44;-0.30;284.75;11.60;138.69;-4.35;270.35;336.55;-3.14;143.04;-66.20;76.84;
01.10.2017 07:32:00;1.77;-0.05;-1.44;-0.30;284.84;11.69;143.16;-3.97;270.51;336.59;-2.77;147.13;-66.09;81.04;
01.10.2017 07:33:00;1.78;-0.03;-1.45;-0.30;284.95;11.80;143.88;-2.97;270.72;336.66;-2.07;146.86;-65.93;80.92;
01.10.2017 07:34:00;1.63;-0.02;-1.46;-0.31;285.07;11.92;132.38;-2.15;270.56;337.21;-1.61;134.54;-66.65;67.89;
01.10.2017 07:35:00;1.31;-0.00;-1.47;-0.31;285.20;12.05;106.47;-0.02;270.43;337.60;-0.01;106.50;-67.17;39.33;
01.10.2017 07:36:00;1.38;0.02;-1.48;-0.31;285.32;12.17;111.39;1.38;270.58;337.97;1.23;110.01;-67.39;42.62;
01.10.2017 07:37:00;1.73;0.03;-1.48;-0.31;285.46;12.31;140.33;2.94;271.02;338.47;2.08;137.39;-67.45;69.93;
01.10.2017 07:38:00;1.82;0.05;-1.49;-0.31;285.60;12.45;147.42;4.61;271.10;339.22;3.13;142.81;-68.12;74.69;
01.10.2017 07:39:00;1.94;0.08;-1.50;-0.31;285.73;12.58;156.79;7.41;271.22;339.94;4.72;149.39;-68.72;80.67;
01.10.2017 07:40:00;2.00;0.10;-1.50;-0.31;285.85;12.70;161.80;9.00;271.55;340.63;5.56;152.80;-69.08;83.72;
01.10.2017 07:41:00;2.02;0.12;-1.52;-0.31;285.99;12.84;163.85;10.37;271.48;341.52;6.33;153.48;-70.04;83.44;
01.10.2017 07:42:00;2.06;0.14;-1.52;-0.31;286.13;12.98;166.63;12.46;271.72;342.40;7.47;154.18;-70.67;83.50;
01.10.2017 07:43:00;2.08;0.17;-1.53;-0.31;286.26;13.11;168.51;14.77;271.70;343.15;8.76;153.74;-71.45;82.29;
01.10.2017 07:44:00;2.10;0.20;-1.54;-0.31;286.38;13.23;170.20;17.46;271.87;343.70;10.26;152.74;-71.82;80.92;
01.10.2017 07:45:00;2.13;0.23;-1.54;-0.31;286.50;13.35;172.63;20.02;272.09;344.53;11.60;152.61;-72.44;80.17;
01.10.2017 07:46:00;2.16;0.27;-1.54;-0.31;286.62;13.47;175.08;23.23;272.71;345.25;13.27;151.85;-72.54;79.31;
01.10.2017 07:47:00;2.16;0.30;-1.56;-0.31;286.67;13.52;175.21;26.18;271.97;345.71;14.94;149.03;-73.73;75.29;
01.10.2017 07:48:00;2.20;0.33;-1.56;-0.30;286.76;13.61;177.81;29.08;272.60;347.00;16.35;148.74;-74.40;74.34;
01.10.2017 07:49:00;2.23;0.36;-1.56;-0.29;286.83;13.68;180.77;31.01;272.44;348.13;17.15;149.76;-75.69;74.07;
01.10.2017 07:50:00;2.26;0.38;-1.57;-0.29;286.91;13.76;183.08;33.13;272.72;349.45;18.09;149.95;-76.73;73.23;
01.10.2017 07:51:00;2.30;0.40;-1.57;-0.28;286.99;13.84;185.93;34.68;272.70;349.92;18.65;151.24;-77.22;74.02;
01.10.2017 07:52:00;2.32;0.41;-1.58;-0.28;287.07;13.92;188.15;36.13;272.83;350.92;19.20;152.02;-78.08;73.94;
01.10.2017 07:53:00;2.36;0.43;-1.58;-0.28;287.14;13.99;190.88;37.13;272.86;351.83;19.45;153.75;-78.97;74.78;
01.10.2017 07:54:00;2.39;0.44;-1.59;-0.27;287.24;14.09;193.75;38.39;273.04;353.10;19.81;155.36;-80.07;75.30;
01.10.2017 07:55:00;2.42;0.45;-1.59;-0.27;287.33;14.18;196.31;39.12;273.12;353.78;19.93;157.19;-80.66;76.53;
01.10.2017 07:56:00;2.47;0.46;-1.60;-0.26;287.43;14.28;199.68;40.27;273.16;354.84;20.17;159.41;-81.69;77.72;
01.10.2017 07:57:00;2.49;0.47;-1.61;-0.27;287.53;14.38;201.83;41.38;273.25;355.17;20.50;160.44;-81.92;78.52;
01.10.2017 07:58:00;2.51;0.47;-1.61;-0.28;287.61;14.46;203.29;40.73;273.26;354.15;20.03;162.56;-80.89;81.67;
01.10.2017 07:59:00;2.53;0.47;-1.62;-0.27;287.70;14.55;204.59;41.24;273.34;355.37;20.15;163.36;-82.03;81.33;
01.10.2017 08:00:00;2.55;0.48;-1.62;-0.27;287.78;14.63;206.37;41.71;273.52;355.73;20.21;164.66;-82.21;82.45;
01.10.2017 08:01:00;2.57;0.49;-1.62;-0.27;287.88;14.73;208.27;42.57;273.91;356.42;20.44;165.70;-82.51;83.20;
01.10.2017 08:02:00;2.60;0.49;-1.63;-0.27;287.97;14.82;210.17;42.84;274.05;357.16;20.39;167.33;-83.11;84.22;
01.10.2017 08:03:00;2.62;0.50;-1.63;-0.27;288.07;14.92;212.12;43.48;274.08;357.53;20.50;168.65;-83.46;85.19;
01.10.2017 08:04:00;2.64;0.51;-1.64;-0.27;288.16;15.01;214.04;44.17;274.11;357.93;20.64;169.87;-83.82;86.04;
01.10.2017 08:05:00;2.66;0.51;-1.64;-0.28;288.25;15.10;215.52;44.40;274.55;357.45;20.60;171.12;-82.90;88.22;
01.10.2017 08:06:00;2.71;0.50;-1.65;-0.28;288.31;15.16;219.17;43.85;274.50;357.86;20.01;175.32;-83.37;91.96;
01.10.2017 08:07:00;2.73;0.50;-1.66;-0.28;288.36;15.21;221.36;43.80;274.24;358.33;19.79;177.56;-84.09;93.47;
01.10.2017 08:08:00;2.76;0.50;-1.66;-0.29;288.39;15.24;223.36;43.84;274.30;357.31;19.63;179.52;-83.02;96.51;
01.10.2017 08:09:00;2.80;0.51;-1.66;-0.28;288.42;15.27;226.51;44.28;274.43;358.06;19.55;182.23;-83.63;98.60;
01.10.2017 08:10:00;2.83;0.51;-1.66;-0.28;288.46;15.31;229.13;44.65;274.68;358.17;19.49;184.47;-83.49;100.98;
01.10.2017 08:11:00;2.85;0.51;-1.66;-0.28;288.48;15.33;230.86;44.48;274.81;358.63;19.27;186.38;-83.82;102.56;
01.10.2017 08:12:00;2.87;0.52;-1.66;-0.27;288.53;15.38;232.29;45.17;275.01;359.83;19.45;187.12;-84.82;102.30;
01.10.2017 08:13:00;2.90;0.53;-1.66;-0.28;288.56;15.41;234.94;46.21;275.14;359.37;19.67;188.73;-84.24;104.49;
01.10.2017 08:14:00;2.93;0.53;-1.66;-0.27;288.61;15.46;237.40;46.46;275.19;360.41;19.57;190.94;-85.22;105.72;
01.10.2017 08:15:00;2.96;0.55;-1.66;-0.27;288.63;15.48;240.08;47.64;275.27;360.10;19.84;192.43;-84.83;107.60;
01.10.2017 08:16:00;2.99;0.56;-1.66;-0.27;288.67;15.52;241.91;48.53;275.39;360.57;20.06;193.39;-85.18;108.20;
01.10.2017 08:17:00;3.03;0.56;-1.66;-0.27;288.73;15.58;244.98;49.30;275.68;361.08;20.12;195.68;-85.40;110.29;
01.10.2017 08:18:00;3.06;0.57;-1.66;-0.26;288.80;15.65;247.60;49.54;275.98;362.71;20.01;198.06;-86.73;111.33;
01.10.2017 08:19:00;3.09;0.57;-1.67;-0.26;288.86;15.71;249.86;49.58;276.12;362.84;19.84;200.28;-86.72;113.56;
01.10.2017 08:20:00;3.11;0.56;-1.67;-0.26;288.93;15.78;251.78;49.32;276.15;363.74;19.59;202.46;-87.59;114.86;
01.10.2017 08:21:00;3.15;0.57;-1.68;-0.26;289.02;15.87;255.12;49.74;276.34;364.20;19.50;205.38;-87.87;117.51;
01.10.2017 08:22:00;3.17;0.57;-1.68;-0.26;289.10;15.95;256.77;49.87;276.40;364.03;19.42;206.90;-87.62;119.28;
01.10.2017 08:23:00;3.18;0.57;-1.69;-0.27;289.19;16.04;257.17;49.80;276.50;363.91;19.36;207.37;-87.41;119.96;
01.10.2017 08:24:00;3.21;0.56;-1.69;-0.27;289.27;16.12;260.00;49.11;276.56;363.97;18.89;210.89;-87.41;123.48;
01.10.2017 08:25:00;3.25;0.55;-1.69;-0.28;289.32;16.17;263.44;47.95;276.67;363.60;18.20;215.49;-86.93;128.56;
01.10.2017 08:26:00;3.27;0.53;-1.70;-0.28;289.35;16.20;264.97;46.48;276.78;362.76;17.54;218.48;-85.98;132.50;
01.10.2017 08:27:00;3.30;0.52;-1.70;-0.28;289.40;16.25;266.93;45.09;276.80;364.15;16.89;221.83;-87.36;134.48;
01.10.2017 08:28:00;3.33;0.52;-1.71;-0.28;289.47;16.32;269.80;45.06;276.66;364.50;16.70;224.74;-87.84;136.90;
01.10.2017 08:29:00;3.35;0.50;-1.71;-0.28;289.54;16.39;271.61;43.78;276.71;364.54;16.12;227.83;-87.84;139.99;
01.10.2017 08:30:00;3.17;0.49;-1.71;-0.29;289.63;16.48;256.33;42.49;277.25;364.11;16.58;213.84;-86.86;126.99;
01.10.2017 08:31:00;2.66;0.46;-1.72;-0.29;289.71;16.56;215.57;40.15;276.88;364.04;18.72;175.41;-87.17;88.25;
01.10.2017 08:32:00;2.40;0.43;-1.73;-0.30;289.78;16.63;194.00;37.97;276.99;363.62;19.58;156.03;-86.63;69.41;
01.10.2017 08:33:00;2.45;0.40;-1.73;-0.29;289.86;16.71;198.03;34.81;277.45;364.26;17.58;163.22;-86.81;76.40;
01.10.2017 08:34:00;2.17;0.37;-1.73;-0.30;289.93;16.78;175.68;32.04;277.73;364.32;18.25;143.64;-86.58;57.06;
01.10.2017 08:35:00;1.88;0.35;-1.74;-0.31;289.98;16.83;152.42;30.80;276.97;363.24;20.22;121.62;-86.27;35.35;
01.10.2017 08:36:00;1.42;0.32;-1.74;-0.32;289.99;16.84;114.92;27.78;277.05;362.28;24.40;87.14;-85.22;1.92;
01.10.2017 08:37:00;1.10;0.27;-1.75;-0.32;290.00;16.85;88.94;23.79;276.71;362.21;26.85;65.15;-85.50;-20.35;
01.10.2017 08:38:00;0.96;0.25;-1.74;-0.32;289.99;16.84;78.10;21.80;277.12;361.86;27.92;56.30;-84.74;-28.43;
01.10.2017 08:39:00;1.24;0.22;-1.74;-0.32;289.96;16.81;100.14;19.04;277.20;361.87;19.25;81.10;-84.66;-3.56;
01.10.2017 08:40:00;1.31;0.21;-1.74;-0.32;289.94;16.79;106.14;18.21;276.89;361.71;17.18;87.93;-84.82;3.11;
01.10.2017 08:41:00;1.33;0.19;-1.74;-0.33;289.93;16.78;107.69;16.93;276.97;360.95;15.85;90.75;-83.99;6.77;
01.10.2017 08:42:00;1.38;0.17;-1.73;-0.34;289.89;16.74;111.61;14.91;277.05;359.34;13.70;96.70;-82.30;14.41;
01.10.2017 08:43:00;2.82;0.14;-1.72;-0.35;289.81;16.66;227.98;11.82;277.62;357.67;5.50;216.17;-80.06;136.11;
01.10.2017 08:44:00;3.40;0.11;-1.71;-0.34;289.78;16.63;275.38;9.86;277.92;357.82;3.64;265.52;-79.90;185.62;
01.10.2017 08:45:00;3.47;0.10;-1.71;-0.35;289.76;16.61;280.76;8.85;278.26;357.29;3.16;271.91;-79.03;192.88;
