Ident      : Friedri     
Location   : CN test
Serial No  : 00
Sam Rate: 1 s
  Slowest  : 1 s
  Fa   : 2 re Re : 6 ate me;CN-SWU;CN-SWL;CN-LWU;CN-LWL;CN-TempK;CN-TempC;CNSWU#B7;CNSWL#B;CNU#B;CN#B;CN00;CN#B;CN;CN#B7
Kind;AI;AI;AI;AI;AI;CA;CA;CA;CA;CA;CA;CA;CA;CA
Unit; mm; mm; mm; mm; °K;°C;W;W;W;w;%;m2;m2;
02.10.2017 05:45:00;-0.30;-0.21;-1.34;-0.36;284.07;10.92;-24.48;-18.28;273.75;324.93;74.67;-6.20;-51.17;-57.37;
02.10.2017 05:46:00;-0.30;-0.21;-1.34;-0.37;284.06;10.91;-24.08;-18.35;273.63;324.51;76.21;-5.73;-50.88;-56.61;
02.10.2017 05:47:00;-0.29;-0.21;-1.34;-0.37;284.04;10.89;-23.69;-18.36;273.58;324.06;77.51;-5.33;-50.48;-55.81;
02.10.2017 05:48:00;-0.29;-0.21;-1.34;-0.37;284.03;10.88;-23.59;-18.69;273.77;324.31;79.23;-4.90;-50.55;-55.44;
02.10.2017 05:49:00;-0.30;-0.22;-1.34;-0.35;284.01;10.86;-23.95;-18.88;273.67;325.70;78.84;-5.07;-52.03;-57.10;
02.10.2017 05:50:00;-0.29;-0.21;-1.34;-0.36;283.99;10.84;-23.61;-18.39;273.61;325.08;77.87;-5.22;-51.47;-56.69;
02.10.2017 05:51:00;-0.29;-0.20;-1.34;-0.36;283.99;10.84;-23.16;-17.31;273.45;324.33;74.73;-5.85;-50.88;-56.73;
02.10.2017 05:52:00;-0.28;-0.20;-1.34;-0.37;283.99;10.84;-22.95;-17.08;273.63;324.15;74.42;-5.87;-50.51;-56.39;
02.10.2017 05:53:00;-0.28;-0.20;-1.34;-0.37;283.99;10.84;-22.70;-17.44;273.72;324.17;76.86;-5.25;-50.46;-55.71;
02.10.2017 05:54:00;-0.28;-0.20;-1.34;-0.36;283.99;10.84;-22.64;-17.62;273.65;324.45;77.85;-5.01;-50.80;-55.82;
02.10.2017 05:55:00;-0.28;-0.20;-1.34;-0.37;283.99;10.84;-22.47;-17.41;273.45;324.26;77.48;-5.06;-50.80;-55.86;
02.10.2017 05:56:00;-0.27;-0.20;-1.34;-0.37;283.98;10.83;-21.88;-17.15;273.44;323.63;78.38;-4.73;-50.19;-54.93;
02.10.2017 05:57:00;-0.26;-0.19;-1.34;-0.37;283.98;10.83;-21.42;-16.72;273.62;323.60;78.08;-4.70;-49.98;-54.68;
02.10.2017 05:58:00;-0.26;-0.20;-1.34;-0.37;283.98;10.83;-20.87;-17.27;273.58;323.17;82.77;-3.60;-49.58;-53.18;
02.10.2017 05:59:00;-0.25;-0.20;-1.33;-0.37;283.99;10.84;-20.63;-17.52;273.93;323.56;84.94;-3.11;-49.63;-52.74;
02.10.2017 06:00:00;-0.25;-0.19;-1.34;-0.37;284.01;10.86;-19.95;-16.88;273.83;324.09;84.61;-3.07;-50.26;-53.34;
02.10.2017 06:01:00;-0.24;-0.20;-1.33;-0.36;284.01;10.86;-19.74;-17.44;274.08;324.46;88.34;-2.30;-50.38;-52.68;
02.10.2017 06:02:00;-0.24;-0.20;-1.33;-0.36;284.01;10.86;-19.53;-17.32;273.98;324.87;88.69;-2.21;-50.90;-53.11;
02.10.2017 06:03:00;-0.24;-0.20;-1.33;-0.36;284.02;10.87;-19.13;-17.16;273.96;324.90;89.70;-1.97;-50.94;-52.91;
02.10.2017 06:04:00;-0.23;-0.19;-1.33;-0.36;284.01;10.86;-18.51;-16.92;274.02;325.45;91.38;-1.60;-51.44;-53.03;
02.10.2017 06:05:00;-0.23;-0.20;-1.33;-0.35;283.99;10.84;-18.41;-17.36;273.87;325.72;94.28;-1.06;-51.85;-52.90;
02.10.2017 06:06:00;-0.22;-0.20;-1.33;-0.35;283.99;10.84;-17.67;-17.48;274.18;325.59;98.97;-0.19;-51.41;-51.60;
02.10.2017 06:07:00;-0.21;-0.20;-1.33;-0.35;283.95;10.80;-17.26;-17.75;274.06;326.33;102.85;0.49;-52.27;-51.78;
02.10.2017 06:08:00;-0.21;-0.20;-1.32;-0.34;283.94;10.79;-16.81;-17.51;274.24;326.85;104.20;0.70;-52.60;-51.90;
02.10.2017 06:09:00;-0.20;-0.20;-1.32;-0.34;283.93;10.78;-16.06;-17.22;274.18;326.65;107.23;1.16;-52.47;-51.31;
02.10.2017 06:10:00;-0.19;-0.19;-1.33;-0.34;283.92;10.77;-15.28;-16.75;274.05;326.37;109.62;1.47;-52.31;-50.84;
02.10.2017 06:11:00;-0.18;-0.19;-1.33;-0.35;283.91;10.76;-14.35;-16.21;273.80;325.79;112.96;1.86;-51.99;-50.14;
02.10.2017 06:12:00;-0.17;-0.18;-1.33;-0.35;283.92;10.77;-13.62;-16.05;273.89;325.65;117.85;2.43;-51.75;-49.33;
02.10.2017 06:13:00;-0.16;-0.19;-1.33;-0.35;283.93;10.78;-13.23;-16.22;273.83;326.10;122.59;2.99;-52.27;-49.28;
02.10.2017 06:14:00;-0.16;-0.18;-1.33;-0.35;283.95;10.80;-12.74;-15.73;273.74;325.76;123.54;2.99;-52.02;-49.03;
02.10.2017 06:15:00;-0.15;-0.18;-1.33;-0.36;283.97;10.82;-12.10;-15.82;273.85;325.33;130.74;3.72;-51.48;-47.77;
02.10.2017 06:16:00;-0.14;-0.18;-1.33;-0.35;283.99;10.84;-11.67;-15.74;273.82;325.57;134.96;4.07;-51.75;-47.67;
02.10.2017 06:17:00;-0.14;-0.18;-1.34;-0.35;284.00;10.85;-11.24;-15.76;273.78;325.82;140.32;4.53;-52.04;-47.51;
02.10.2017 06:18:00;-0.13;-0.18;-1.34;-0.35;284.02;10.87;-10.66;-15.54;273.83;325.73;145.78;4.88;-51.90;-47.02;
02.10.2017 06:19:00;-0.13;-0.17;-1.34;-0.35;284.04;10.89;-10.19;-14.75;274.01;326.41;144.76;4.56;-52.40;-47.84;
02.10.2017 06:20:00;-0.12;-0.18;-1.34;-0.35;284.04;10.89;-10.03;-15.70;273.92;326.61;156.60;5.67;-52.68;-47.02;
02.10.2017 06:21:00;-0.11;-0.18;-1.34;-0.35;284.05;10.90;-9.19;-15.45;274.10;326.65;168.19;6.25;-52.54;-46.29;
02.10.2017 06:22:00;-0.10;-0.17;-1.34;-0.35;284.05;10.90;-8.35;-15.06;274.02;326.96;180.49;6.71;-52.94;-46.23;
02.10.2017 06:23:00;-0.10;-0.18;-1.33;-0.34;284.05;10.90;-7.71;-15.47;274.32;327.14;200.66;7.76;-52.82;-45.06;
02.10.2017 06:24:00;-0.09;-0.18;-1.33;-0.34;284.05;10.90;-7.17;-15.57;274.32;327.64;217.47;8.40;-53.32;-44.92;
02.10.2017 06:25:00;-0.08;-0.18;-1.33;-0.34;284.06;10.91;-6.27;-15.29;274.32;327.51;244.18;9.02;-53.19;-44.17;
02.10.2017 06:26:00;-0.07;-0.17;-1.33;-0.34;284.07;10.92;-5.28;-14.68;274.24;327.46;278.37;9.39;-53.21;-43.82;
02.10.2017 06:27:00;-0.06;-0.17;-1.33;-0.34;284.07;10.92;-4.60;-14.74;274.37;328.09;321.17;10.15;-53.71;-43.56;
02.10.2017 06:28:00;-0.04;-0.17;-1.34;-0.34;284.09;10.94;-3.49;-14.42;274.28;328.06;413.53;10.92;-53.78;-42.86;
02.10.2017 06:29:00;-0.04;-0.16;-1.33;-0.34;284.10;10.95;-3.24;-14.31;274.41;327.88;443.51;11.07;-53.46;-42.39;
02.10.2017 06:30:00;-0.03;-0.16;-1.34;-0.34;284.11;10.96;-2.62;-14.14;274.22;328.00;543.85;11.52;-53.78;-42.26;
02.10.2017 06:31:00;-0.02;-0.16;-1.34;-0.34;284.11;10.96;-1.95;-14.04;274.29;327.96;732.68;12.09;-53.67;-41.58;
02.10.2017 06:32:00;-0.02;-0.16;-1.34;-0.33;284.13;10.98;-1.57;-13.54;274.11;329.17;875.79;11.96;-55.06;-43.10;
02.10.2017 06:33:00;-0.01;-0.16;-1.34;-0.33;284.14;10.99;-1.18;-13.67;273.94;329.30;1187.63;12.49;-55.36;-42.87;
02.10.2017 06:34:00;-0.01;-0.15;-1.35;-0.34;284.16;11.01;-0.49;-13.44;273.92;328.63;2438.81;12.95;-54.71;-41.76;
02.10.2017 06:35:00;0.00;-0.15;-1.35;-0.34;284.18;11.03;0.12;-13.23;273.97;328.65;-1623.64;13.35;-54.68;-41.33;
02.10.2017 06:36:00;0.01;-0.15;-1.35;-0.34;284.20;11.05;0.81;-13.31;273.81;328.48;-1791.17;14.11;-54.67;-40.56;
02.10.2017 06:37:00;0.02;-0.15;-1.35;-0.34;284.23;11.08;1.70;-13.18;274.04;328.20;-784.89;14.88;-54.16;-39.29;
02.10.2017 06:38:00;0.03;-0.15;-1.35;-0.34;284.25;11.10;2.12;-12.91;273.97;328.99;-612.98;15.03;-55.02;-39.99;
02.10.2017 06:39:00;0.03;-0.14;-1.35;-0.34;284.27;11.12;2.67;-12.55;274.19;328.99;-471.21;15.22;-54.80;-39.58;
02.10.2017 06:40:00;0.04;-0.14;-1.35;-0.34;284.30;11.15;3.32;-12.44;274.26;328.73;-377.37;15.76;-54.47;-38.71;
02.10.2017 06:41:00;0.05;-0.14;-1.35;-0.34;284.31;11.16;3.96;-12.28;274.41;329.07;-310.56;16.24;-54.66;-38.42;
02.10.2017 06:42:00;0.06;-0.14;-1.35;-0.34;284.33;11.18;4.55;-12.02;274.15;329.54;-265.72;16.57;-55.39;-38.83;
02.10.2017 06:43:00;0.07;-0.14;-1.36;-0.34;284.35;11.20;5.89;-11.86;274.18;329.55;-203.70;17.76;-55.37;-37.61;
02.10.2017 06:44:00;0.09;-0.13;-1.36;-0.34;284.38;11.23;7.32;-11.78;274.34;329.69;-161.63;19.11;-55.35;-36.24;
02.10.2017 06:45:00;0.10;-0.14;-1.36;-0.34;284.40;11.25;8.27;-11.93;274.20;329.60;-144.22;20.20;-55.40;-35.20;
02.10.2017 06:46:00;0.10;-0.14;-1.36;-0.34;284.43;11.28;7.80;-12.02;274.65;330.18;-154.26;19.83;-55.53;-35.70;
02.10.2017 06:47:00;0.10;-0.14;-1.36;-0.33;284.45;11.30;7.82;-12.50;274.35;330.74;-159.95;20.32;-56.39;-36.07;
02.10.2017 06:48:00;0.11;-0.14;-1.37;-0.33;284.46;11.31;8.53;-11.91;274.09;330.48;-140.25;20.44;-56.39;-35.95;
02.10.2017 06:49:00;0.12;-0.12;-1.37;-0.34;284.47;11.32;9.76;-10.92;274.03;329.79;-111.98;20.68;-55.77;-35.09;
02.10.2017 06:50:00;0.13;-0.13;-1.37;-0.34;284.50;11.35;10.51;-11.00;274.12;329.54;-104.74;21.52;-55.42;-33.90;
02.10.2017 06:51:00;0.14;-0.12;-1.37;-0.34;284.55;11.40;11.20;-10.46;274.28;329.72;-93.40;21.66;-55.44;-33.78;
02.10.2017 06:52:00;0.14;-0.13;-1.37;-0.35;284.59;11.44;11.72;-10.93;274.32;329.69;-93.35;22.66;-55.37;-32.72;
02.10.2017 06:53:00;0.15;-0.12;-1.37;-0.35;284.63;11.48;12.22;-10.75;274.29;329.64;-88.00;22.97;-55.35;-32.38;
02.10.2017 06:54:00;0.16;-0.12;-1.38;-0.35;284.66;11.51;13.01;-10.63;274.35;329.89;-81.84;23.64;-55.54;-31.90;
02.10.2017 06:55:00;0.17;-0.12;-1.37;-0.35;284.71;11.56;13.54;-10.36;274.72;329.92;-76.51;23.90;-55.21;-31.30;
02.10.2017 06:56:00;0.17;-0.12;-1.37;-0.34;284.75;11.60;13.43;-10.71;275.18;330.86;-79.79;24.14;-55.68;-31.54;
02.10.2017 06:57:00;0.17;-0.13;-1.38;-0.34;284.76;11.61;13.66;-11.37;274.82;331.84;-83.27;25.03;-57.02;-31.99;
02.10.2017 06:58:00;0.18;-0.13;-1.38;-0.34;284.77;11.62;14.38;-11.15;275.02;331.66;-77.56;25.52;-56.64;-31.11;
02.10.2017 06:59:00;0.19;-0.13;-1.38;-0.34;284.80;11.65;15.45;-11.08;275.05;331.89;-71.79;26.52;-56.83;-30.31;
02.10.2017 07:00:00;0.20;-0.12;-1.37;-0.34;284.82;11.67;15.81;-10.88;275.29;332.08;-68.80;26.69;-56.79;-30.11;
02.10.2017 07:01:00;0.20;-0.12;-1.38;-0.34;284.84;11.69;16.56;-10.83;275.13;332.02;-65.43;27.39;-56.89;-29.51;
02.10.2017 07:02:00;0.21;-0.12;-1.38;-0.34;284.86;11.71;16.91;-10.43;275.44;332.16;-61.70;27.35;-56.72;-29.37;
02.10.2017 07:03:00;0.21;-0.12;-1.38;-0.33;284.86;11.71;17.07;-10.27;275.43;333.22;-60.17;27.34;-57.78;-30.44;
02.10.2017 07:04:00;0.22;-0.12;-1.37;-0.32;284.84;11.69;17.45;-10.75;275.38;333.86;-61.68;28.21;-58.48;-30.27;
02.10.2017 07:05:00;0.23;-0.11;-1.37;-0.32;284.85;11.70;18.56;-9.95;275.56;333.93;-53.60;28.51;-58.37;-29.86;
02.10.2017 07:06:00;0.24;-0.11;-1.37;-0.32;284.86;11.70;19.11;-10.04;275.62;334.08;-52.56;29.15;-58.46;-29.31;
02.10.2017 07:07:00;0.24;-0.11;-1.38;-0.31;284.85;11.70;19.61;-10.04;275.41;335.12;-51.24;29.65;-59.71;-30.06;
02.10.2017 07:08:00;0.25;-0.11;-1.38;-0.32;284.86;11.71;20.40;-9.62;275.32;334.89;-47.15;30.01;-59.57;-29.56;
02.10.2017 07:09:00;0.26;-0.10;-1.38;-0.32;284.88;11.73;21.16;-9.07;275.56;334.58;-42.86;30.23;-59.02;-28.79;
02.10.2017 07:10:00;0.27;-0.09;-1.38;-0.32;284.90;11.75;22.26;-8.20;275.61;334.76;-36.87;30.46;-59.15;-28.69;
02.10.2017 07:11:00;0.29;-0.10;-1.37;-0.32;284.91;11.76;23.33;-8.44;275.82;335.17;-36.20;31.77;-59.35;-27.58;
02.10.2017 07:12:00;0.28;-0.10;-1.38;-0.31;284.92;11.77;22.71;-8.98;275.47;335.28;-39.53;31.69;-59.81;-28.12;
02.10.2017 07:13:00;0.29;-0.10;-1.38;-0.32;284.96;11.81;23.62;-8.44;275.86;335.29;-35.77;32.06;-59.43;-27.37;
02.10.2017 07:14:00;0.31;-0.09;-1.38;-0.31;284.99;11.84;24.81;-7.64;275.83;335.96;-30.78;32.45;-60.13;-27.68;
02.10.2017 07:15:00;0.33;-0.09;-1.38;-0.32;285.03;11.88;26.54;-7.52;275.85;335.61;-28.46;34.07;-59.76;-25.69;
02.10.2017 07:16:00;0.36;-0.09;-1.38;-0.32;285.09;11.94;28.99;-7.56;276.05;335.77;-26.07;36.55;-59.73;-23.18;
02.10.2017 07:17:00;0.34;-0.09;-1.39;-0.32;285.14;11.99;27.49;-7.73;276.08;335.83;-28.14;35.22;-59.75;-24.53;
02.10.2017 07:18:00;0.32;-0.09;-1.39;-0.32;285.18;12.03;26.09;-7.73;275.95;336.25;-29.64;33.82;-60.30;-26.47;
02.10.2017 07:19:00;0.34;-0.09;-1.39;-0.32;285.23;12.08;27.81;-8.14;276.30;336.23;-29.26;35.95;-59.93;-23.98;
02.10.2017 07:20:00;0.36;-0.10;-1.39;-0.32;285.28;12.13;29.03;-8.50;276.37;336.97;-29.28;37.53;-60.59;-23.06;
02.10.2017 07:21:00;0.35;-0.10;-1.40;-0.32;285.30;12.15;28.42;-8.97;276.34;336.81;-31.56;37.39;-60.47;-23.08;
02.10.2017 07:22:00;0.35;-0.11;-1.40;-0.32;285.33;12.18;28.23;-9.28;276.33;337.37;-32.88;37.50;-61.04;-23.53;
02.10.2017 07:23:00;0.37;-0.10;-1.40;-0.31;285.34;12.19;29.80;-8.90;276.37;338.00;-29.96;38.70;-61.63;-22.92;
02.10.2017 07:24:00;0.37;-0.10;-1.40;-0.31;285.37;12.22;29.69;-8.48;276.48;338.18;-28.57;38.17;-61.70;-23.53;
02.10.2017 07:25:00;0.42;-0.09;-1.40;-0.31;285.40;12.25;33.79;-7.72;276.57;337.92;-22.89;41.51;-61.35;-19.84;
02.10.2017 07:26:00;0.47;-0.08;-1.40;-0.32;285.45;12.30;38.25;-7.14;276.71;337.89;-18.81;45.39;-61.19;-15.79;
02.10.2017 07:27:00;0.60;-0.07;-1.40;-0.32;285.49;12.34;48.29;-6.50;276.81;338.03;-13.90;54.78;-61.22;-6.44;
02.10.2017 07:28:00;0.78;-0.08;-1.41;-0.31;285.55;12.40;63.01;-6.59;276.87;338.58;-10.98;69.59;-61.71;7.89;
02.10.2017 07:29:00;1.06;-0.08;-1.41;-0.32;285.59;12.44;85.94;-7.10;277.00;338.23;-8.39;93.04;-61.23;31.82;
02.10.2017 07:30:00;1.50;-0.08;-1.41;-0.32;285.65;12.50;121.85;-7.02;277.18;338.64;-5.78;128.86;-61.46;67.41;
02.10.2017 07:31:00;1.62;-0.07;-1.41;-0.32;285.73;12.58;130.84;-6.43;277.44;338.33;-4.92;137.26;-60.88;76.38;
02.10.2017 07:32:00;1.55;-0.07;-1.42;-0.32;285.81;12.66;125.78;-6.49;277.45;339.35;-5.17;132.27;-61.89;70.38;
02.10.2017 07:33:00;1.33;-0.06;-1.42;-0.32;285.88;12.73;107.35;-5.64;277.48;339.33;-5.30;112.99;-61.85;51.14;
02.10.2017 07:34:00;1.10;-0.06;-1.43;-0.32;285.94;12.79;88.90;-5.35;277.58;339.43;-6.03;94.25;-61.85;32.41;
02.10.2017 07:35:00;1.12;-0.05;-1.43;-0.32;286.00;12.85;90.61;-4.63;277.78;340.06;-5.13;95.24;-62.28;32.96;
02.10.2017 07:36:00;1.32;-0.03;-1.43;-0.32;286.06;12.91;106.77;-2.97;277.82;340.54;-2.82;109.74;-62.71;47.03;
02.10.2017 07:37:00;1.55;-0.01;-1.43;-0.32;286.11;12.96;125.80;-1.21;277.87;340.78;-0.98;127.01;-62.91;64.10;
02.10.2017 07:38:00;1.74;0.01;-1.44;-0.32;286.18;13.03;140.91;0.56;277.94;341.43;0.39;140.35;-63.49;76.86;
02.10.2017 07:39:00;1.84;0.01;-1.44;-0.32;286.25;13.10;149.02;1.09;278.43;341.58;0.73;147.93;-63.15;84.77;
02.10.2017 07:40:00;1.88;0.03;-1.44;-0.32;286.32;13.17;152.58;2.74;278.41;342.29;1.80;149.84;-63.88;85.96;
02.10.2017 07:41:00;1.91;0.06;-1.45;-0.32;286.40;13.25;154.95;4.82;278.37;342.97;3.11;150.13;-64.59;85.53;
02.10.2017 07:42:00;1.94;0.08;-1.45;-0.32;286.50;13.35;157.15;7.13;278.58;343.24;4.54;150.02;-64.66;85.35;
02.10.2017 07:43:00;1.97;0.10;-1.46;-0.32;286.58;13.43;159.71;8.93;278.61;343.51;5.59;150.78;-64.90;85.88;
02.10.2017 07:44:00;2.00;0.13;-1.46;-0.32;286.65;13.50;162.05;10.97;278.63;344.26;6.77;151.08;-65.63;85.45;
02.10.2017 07:45:00;2.02;0.15;-1.47;-0.31;286.72;13.57;163.29;13.29;278.78;345.07;8.14;150.00;-66.28;83.72;
02.10.2017 07:46:00;2.04;0.19;-1.47;-0.31;286.80;13.65;165.54;16.78;278.85;346.39;10.13;148.76;-67.54;81.22;
02.10.2017 07:47:00;2.07;0.23;-1.47;-0.30;286.88;13.73;167.74;20.31;279.08;347.35;12.11;147.43;-68.27;79.16;
02.10.2017 07:48:00;2.11;0.27;-1.48;-0.30;286.98;13.83;171.02;23.36;279.23;348.27;13.65;147.67;-69.04;78.63;
02.10.2017 07:49:00;2.14;0.31;-1.49;-0.29;287.09;13.94;173.07;26.84;279.37;349.48;15.51;146.22;-70.10;76.12;
02.10.2017 07:50:00;2.16;0.33;-1.49;-0.29;287.19;14.04;174.86;29.03;279.33;350.22;16.60;145.83;-70.89;74.94;
02.10.2017 07:51:00;2.20;0.36;-1.50;-0.29;287.31;14.16;178.45;31.38;279.62;351.48;17.58;147.07;-71.86;75.21;
02.10.2017 07:52:00;2.23;0.37;-1.50;-0.29;287.43;14.28;180.40;32.44;279.98;352.23;17.98;147.95;-72.25;75.71;
02.10.2017 07:53:00;2.25;0.38;-1.51;-0.29;287.49;14.34;182.41;32.87;279.79;351.57;18.02;149.54;-71.78;77.76;
02.10.2017 07:54:00;2.28;0.39;-1.51;-0.29;287.59;14.44;184.42;33.84;280.27;353.04;18.35;150.58;-72.78;77.80;
02.10.2017 07:55:00;2.30;0.40;-1.52;-0.28;287.69;14.54;186.32;34.89;280.54;353.81;18.72;151.43;-73.28;78.16;
02.10.2017 07:56:00;2.33;0.42;-1.52;-0.28;287.77;14.62;188.75;36.27;280.57;354.44;19.22;152.48;-73.88;78.60;
02.10.2017 07:57:00;2.37;0.42;-1.53;-0.28;287.86;14.71;191.55;37.04;280.73;355.62;19.34;154.51;-74.89;79.63;
02.10.2017 07:58:00;2.39;0.43;-1.53;-0.27;287.95;14.80;193.37;37.72;280.83;356.48;19.51;155.64;-75.65;79.99;
02.10.2017 07:59:00;2.41;0.44;-1.54;-0.29;288.04;14.89;195.44;38.15;280.97;355.17;19.52;157.29;-74.20;83.09;
02.10.2017 08:00:00;2.43;0.43;-1.54;-0.29;288.11;14.96;196.67;37.78;280.90;355.58;19.21;158.88;-74.68;84.20;
02.10.2017 08:01:00;2.47;0.44;-1.55;-0.29;288.19;15.04;199.67;38.62;281.10;356.11;19.34;161.04;-75.02;86.03;
02.10.2017 08:02:00;2.50;0.44;-1.55;-0.29;288.25;15.10;202.63;38.84;281.28;356.34;19.17;163.80;-75.07;88.73;
02.10.2017 08:03:00;2.52;0.45;-1.55;-0.28;288.31;15.16;203.89;39.49;281.48;357.23;19.37;164.39;-75.75;88.65;
02.10.2017 08:04:00;2.56;0.46;-1.55;-0.28;288.41;15.26;206.95;40.33;281.69;358.28;19.49;166.61;-76.59;90.03;
02.10.2017 08:05:00;2.58;0.46;-1.56;-0.29;288.49;15.34;209.25;40.54;281.64;357.93;19.37;168.71;-76.29;92.42;
02.10.2017 08:06:00;2.61;0.47;-1.57;-0.28;288.55;15.40;211.21;40.73;281.58;358.67;19.28;170.48;-77.08;93.40;
02.10.2017 08:07:00;2.63;0.47;-1.57;-0.29;288.63;15.48;213.31;41.17;281.93;358.74;19.30;172.14;-76.81;95.33;
02.10.2017 08:08:00;2.67;0.47;-1.57;-0.28;288.69;15.54;216.36;41.10;282.09;359.29;19.00;175.25;-77.20;98.05;
02.10.2017 08:09:00;2.70;0.47;-1.57;-0.30;288.70;15.55;218.52;41.23;281.89;357.50;18.87;177.29;-75.61;101.68;
02.10.2017 08:10:00;2.72;0.48;-1.57;-0.29;288.72;15.57;219.88;41.49;282.29;358.13;18.87;178.39;-75.84;102.55;
02.10.2017 08:11:00;2.76;0.48;-1.57;-0.28;288.76;15.61;223.16;42.34;282.52;359.50;18.97;180.82;-76.98;103.84;
02.10.2017 08:12:00;2.79;0.49;-1.57;-0.28;288.79;15.64;225.92;42.84;282.48;360.26;18.96;183.08;-77.78;105.30;
02.10.2017 08:13:00;2.82;0.49;-1.57;-0.27;288.84;15.69;228.69;43.22;282.79;361.17;18.90;185.48;-78.38;107.10;
02.10.2017 08:14:00;2.86;0.51;-1.58;-0.27;288.90;15.75;231.73;44.17;282.80;362.09;19.06;187.56;-79.30;108.27;
02.10.2017 08:15:00;2.89;0.52;-1.58;-0.27;288.97;15.82;233.95;45.48;282.92;363.01;19.44;188.47;-80.08;108.38;
02.10.2017 08:16:00;2.92;0.53;-1.58;-0.26;289.06;15.91;236.72;46.36;283.07;363.74;19.58;190.36;-80.67;109.68;
02.10.2017 08:17:00;2.95;0.54;-1.59;-0.26;289.16;16.01;238.99;46.82;283.22;364.15;19.59;192.17;-80.93;111.24;
02.10.2017 08:18:00;2.98;0.54;-1.59;-0.27;289.25;16.10;241.67;47.11;283.44;363.66;19.49;194.56;-80.22;114.34;
02.10.2017 08:19:00;3.01;0.54;-1.60;-0.28;289.37;16.22;243.48;46.83;283.69;363.74;19.23;196.65;-80.05;116.60;
02.10.2017 08:20:00;3.03;0.53;-1.61;-0.29;289.46;16.31;245.32;46.44;283.76;363.07;18.93;198.88;-79.31;119.56;
02.10.2017 08:21:00;3.06;0.53;-1.61;-0.28;289.56;16.41;247.62;46.42;284.04;364.15;18.75;201.21;-80.10;121.10;
02.10.2017 08:22:00;3.08;0.53;-1.61;-0.29;289.67;16.52;249.57;46.64;284.37;364.40;18.69;202.93;-80.04;122.90;
02.10.2017 08:23:00;3.10;0.52;-1.62;-0.29;289.74;16.59;250.99;45.55;284.10;364.45;18.15;205.43;-80.35;125.09;
02.10.2017 08:24:00;3.12;0.52;-1.63;-0.29;289.83;16.68;252.24;45.65;284.34;365.06;18.10;206.59;-80.73;125.86;
02.10.2017 08:25:00;3.15;0.52;-1.63;-0.30;289.94;16.79;255.08;45.00;284.66;364.67;17.64;210.08;-80.01;130.07;
02.10.2017 08:26:00;3.16;0.49;-1.63;-0.29;290.04;16.89;256.12;42.85;284.98;366.00;16.73;213.27;-81.02;132.25;
02.10.2017 08:27:00;3.18;0.48;-1.64;-0.29;290.11;16.96;257.76;42.20;285.07;365.96;16.37;215.55;-80.89;134.67;
02.10.2017 08:28:00;3.22;0.47;-1.64;-0.30;290.20;17.05;260.88;40.72;285.20;366.01;15.61;220.16;-80.82;139.35;
02.10.2017 08:29:00;3.26;0.45;-1.65;-0.30;290.29;17.14;264.27;39.25;285.25;366.26;14.85;225.01;-81.01;144.00;
02.10.2017 08:30:00;3.26;0.42;-1.64;-0.32;290.31;17.16;263.87;36.89;285.76;363.22;13.98;226.98;-77.46;149.52;
02.10.2017 08:31:00;2.94;0.38;-1.65;-0.33;290.35;17.20;238.12;33.52;285.33;362.27;14.11;204.61;-76.94;127.66;
02.10.2017 08:32:00;2.35;0.35;-1.65;-0.33;290.41;17.26;190.64;30.46;285.61;363.31;16.10;160.18;-77.70;82.47;
02.10.2017 08:33:00;1.55;0.32;-1.66;-0.33;290.43;17.28;125.77;27.72;285.04;363.20;22.11;98.04;-78.16;19.89;
02.10.2017 08:34:00;1.50;0.30;-1.66;-0.33;290.44;17.29;121.53;26.58;285.00;363.65;21.96;94.94;-78.64;16.30;
02.10.2017 08:35:00;1.67;0.25;-1.66;-0.33;290.41;17.26;135.45;21.82;285.36;362.52;16.10;113.63;-77.15;36.48;
02.10.2017 08:36:00;1.31;0.23;-1.66;-0.33;290.42;17.27;105.82;20.06;285.22;363.55;19.25;85.76;-78.33;7.42;
02.10.2017 08:37:00;1.02;0.21;-1.66;-0.32;290.42;17.27;82.60;18.58;285.18;363.80;22.56;64.02;-78.62;-14.60;
02.10.2017 08:38:00;1.22;0.20;-1.66;-0.33;290.43;17.28;98.56;17.28;285.41;363.63;17.54;81.28;-78.22;3.06;
02.10.2017 08:39:00;1.41;0.17;-1.66;-0.34;290.40;17.25;114.08;15.06;285.40;362.05;13.27;99.02;-76.65;22.37;
02.10.2017 08:40:00;1.41;0.14;-1.65;-0.35;290.35;17.20;113.93;12.24;285.48;360.55;10.71;101.69;-75.07;26.63;
02.10.2017 08:41:00;1.19;0.12;-1.64;-0.34;290.31;17.16;96.49;10.83;285.72;360.89;11.27;85.66;-75.17;10.49;
02.10.2017 08:42:00;1.86;0.11;-1.64;-0.35;290.27;17.12;150.61;9.89;286.05;360.28;6.88;140.72;-74.23;66.49;
02.10.2017 08:43:00;3.13;0.11;-1.63;-0.34;290.29;17.14;253.18;9.22;286.84;360.68;3.68;243.96;-73.84;170.12;
02.10.2017 08:44:00;3.23;0.10;-1.63;-0.35;290.32;17.17;261.55;8.81;287.13;360.16;3.37;252.74;-73.03;179.71;
02.10.2017 08:45:00;2.33;0.09;-1.63;-0.36;290.32;17.17;188.90;7.77;286.58;358.98;4.18;181.13;-72.40;108.73;
